IPCC_annex;C_group_IM24_sh;Country_code_A3;Name;ipcc_code_2006_for_standard_report;ipcc_code_2006_for_standard_report_name;Substance;fossil_bio;Y_1970;Y_1971;Y_1972;Y_1973;Y_1974;Y_1975;Y_1976;Y_1977;Y_1978;Y_1979;Y_1980;Y_1981;Y_1982;Y_1983;Y_1984;Y_1985;Y_1986;Y_1987;Y_1988;Y_1989;Y_1990;Y_1991;Y_1992;Y_1993;Y_1994;Y_1995;Y_1996;Y_1997;Y_1998;Y_1999;Y_2000;Y_2001;Y_2002;Y_2003;Y_2004;Y_2005;Y_2006;Y_2007;Y_2008;Y_2009;Y_2010;Y_2011;Y_2012;Y_2013;Y_2014;Y_2015;Y_2016;Y_2017;Y_2018;Y_2019;Y_2020;Y_2021;Y_2022;Y_2023;Y_2024
Non-Annex_I;India +;NPL;Nepal;2.A.2;Lime production;CO2;fossil;37,05;37,5;41,025;44,55;45,075;40,8;36,675;32,475;28,35;24,15;19,95;15,825;11,625;7,5;5,475;5,475;0,675;0,675;15,675;30,6;29,025;27,45;25,875;24,3;22,725;21,15;19,575;18;16,425;14,85;13,275;11,69025;15;9,76875;;;;;;;;;;;;;;;;;;;;;
Non-Annex_I;India +;NPL;Nepal;2.A.3;Glass Production;CO2;fossil;0,59935;0,611625;0,62439;0,63765;0,65141;0,665675;0,680435;0,69569;0,711445;0,72772;0,744505;0,761865;0,7798;0,798185;0,816855;0,835715;0,8546;0,873605;0,89326;0,91427;0,937085;0,961865;0,98828;1,015635;1,04297;1,069545;1,095125;1,11976;1,143325;1,165755;1,187005;1,207045;1,22585;1,243445;1,259905;1,27534;1,289715;1,30318;1,31626;1,329635;1,343795;1,35896;1,375025;1,37429614;1,391279913;1,408473574;1,421409289;1,434463808;1,447638223;1,462306639;1,110819141;1,244146243;1,244146243;1,244146243;1,258783258
Non-Annex_I;India +;NPL;Nepal;2.A.4;Other Process Uses of Carbonates;CO2;fossil;;;;;;;;;;;;;;;;;;;;;;;;;0,067978203;0,137149669;0,206321135;0,275492602;0,344664068;0,413835535;0,156136056;0,251735531;0,347335005;0,44293448;0,724579833;1,006225185;1,287870538;1,56951589;1,851161243;2,132806595;2,342213935;3,60917283;4,11967927;3,39855618;3,62581184;3,257078115;5,04051945;4,6316988;5,099685585;5,56767237;4,22939818;4,737035638;4,737035638;4,737035638;4,792765469
Non-Annex_I;India +;NPL;Nepal;2.D;Non-Energy Products from Fuels and Solvent Use;CO2;fossil;26,35703106;26,92759865;27,51656385;28,11433984;28,74173234;29,39193321;30,0604711;30,76011917;31,47217522;32,18513184;32,97536315;33,81907393;34,7128431;35,57396063;36,44853226;37,29129261;38,17226516;39,02725959;39,9326103;40,85317096;41,8357449;42,83369402;43,94471712;45,10418388;46,30340527;47,49036204;48,61885312;49,81420233;50,92599412;52,00188002;53,03918654;54,0786752;55,08872587;237,039999;57,00851367;57,8991423;58,74985038;59,82530153;60,64043707;84,79502466;75,82830792;68,66098015;64,87038411;64,79941207;65,68297761;66,48397067;67,37797915;68,30019568;69,23553009;70,13139376;51,08896944;51,64161203;52,67033626;52,57340296;53,17251535
Non-Annex_I;India +;NPL;Nepal;3.C.2;Liming;CO2;fossil;22,00000001;22,00000001;22,00000001;22,00000001;17,60000001;8,800000003;10,68571429;13,2;9,428571431;6,914285716;5,657142859;7,333333335;4,609523811;6,914285716;1,885714286;2,514285715;5,02857143;12,36190476;7,752380955;8,800000003;9,638095241;11,73333333;27,65714286;17,6;24,0952381;16,76190476;20,53333333;25,35238095;26,4;26,81904762;16,13333333;20,53333333;25,56190476;18,85714286;2,095238095;0,20952381;3,771428572;;;;;;24,72380952;46,51428572;32,47619048;27,44761905;34,99047619;46,72380952;60,76190476;55,94285714;46,30476191;45,04761905;30,8;30,8;30,8
Non-Annex_I;India +;NPL;Nepal;3.C.3;Urea application;CO2;fossil;4,714284857;4,714284857;4,714284857;4,714284857;5,185713343;7,228570114;9,8999982;11,78571214;14,2999974;16,02856851;16,97142549;19,32856791;23,25713863;31,58570854;33,62856531;32,21427986;36,14285057;45,72856311;43,37142069;51,22856211;58,45713223;62,54284577;75,74284337;74,48570074;88,15712683;97,42855371;102,4571242;103,557124;117,5428358;78,25712863;72,75712963;65,68570234;65,37141669;65,999988;27,34285217;0,157142829;;;;;;;78,57141429;126,0285485;110,4714085;148,9714015;137,499975;147,0856875;165,942827;178,1999676;129,9571192;190,9285367;80,61427106;67,31998776;56,21809504
Non-Annex_I;Oceania;NRU;Nauru;2.D;Non-Energy Products from Fuels and Solvent Use;CO2;fossil;0,034778621;0,03496235;0,03515367;0,03533588;0,035501387;0,035647155;0,035771665;0,035896175;0,036013092;0,036146713;0,036284889;0,036442804;0,036632606;0,036840628;0,037069909;0,037325003;0,037598317;0,037903519;0,03820872;0,038510884;0,038816086;0,03379614;0,034932786;0,024778472;0,023580013;0,020934075;0,01893518;0,018174696;0,018102993;0,019292883;0,020267328;0,023964104;0,022939619;0,021846098;0,017135466;0,016160245;0,015544954;0,015682183;0,01575267;0,015683633;0,015596107;0,015961976;0,016734948;0,018363694;0,01998785;0,021046349;0,020100451;0,019964672;0,021554306;0,023499349;0,023900241;0,024248561;0,024589561;0,025623561;0,02679312
Annex_I;Oceania;NZL;New Zealand;1.A.1.a;Main Activity Electricity and Heat Production;CO2;fossil;1415,70729;1209,15221;1680,99329;2761,84883;2970,87336;2026,82049;3441,84825;3939,81296;3501,614463;1906,256974;1423,594026;1721,53065;3267,337595;3660,934686;3600,570834;4231,844469;2977,498419;3372,243939;3411,604348;3358,847573;3538,194976;3948,566016;5035,206558;4188,140554;3444,339977;3231,292473;4122,368794;6188,540679;5685,620482;6873,088264;6611,07738;8296,749789;7327,423409;8887,561342;8519,980942;10371,60328;10281,62138;8742,908766;9645,751152;7465,972282;6956,196397;6359,213196;7815,108736;6734,089946;5680,579992;5515,960244;4416,404922;5104,330078;4839,236394;5482,75427;5770,308558;6027,552719;4241,950349;4018,425745;4105,724083
Annex_I;Oceania;NZL;New Zealand;1.A.1.bc;Petroleum Refining - Manufacture of Solid Fuels and Other Energy Industries;CO2;fossil;268,19082;281,2428;412,23564;476,24931;510,26616;437,6384937;522,4707837;562,3442382;602,507589;623,814712;715,609101;737,982434;650,342947;639,82653;640,701933;518,719716;680,184626;1070,645188;960,790486;940,62617;986,549389;977,167271;1060,861173;1147,008481;1208,742553;1108,067686;1150,311192;1226,617501;1270,608919;1240,256857;1287,130747;1284,430877;1320,119432;1286,090293;1307,417496;1399,715131;1450,702991;1430,566989;1422,292082;1484,926673;1573,078343;1624,094358;1558,913226;1533,328069;1699,001809;1778,285987;1709,373744;1860,173599;1402,735471;1482,586017;1094,956226;883,157694;535,315744;467,4488895;481,6996469
Annex_I;Oceania;NZL;New Zealand;1.A.2;Manufacturing Industries and Construction;CO2;fossil;4470,526478;4492,661656;5052,050034;5170,524831;5241,654694;4638,710099;4731,924753;4732,937219;4484,923393;4410,593714;4775,140925;4545,498006;4598,710711;4370,304797;4610,104493;4620,230699;4545,799745;4913,961498;5935,697907;5481,921297;5917,090041;6052,918976;6041,768336;6290,801422;6271,153581;5983,490026;6064,07214;5835,057568;5602,150842;5505,283155;6015,343389;6425,670371;6700,410547;6255,582354;5832,79764;5020,484676;5078,909845;5470,154295;5521,287116;5112,892923;5416,99669;5095,247158;5297,614016;6107,850161;6813,064611;6549,814327;6633,673582;6531,268812;6513,169857;7007,192523;6311,048385;6048,136104;5876,794992;5812,184498;5832,317883
Annex_I;Oceania;NZL;New Zealand;1.A.3.a;Civil Aviation;CO2;fossil;71,806;74,928;78,05;93,66;402,28975;402,64825;427,98275;453,43675;466,104;453,43675;421,85825;380,615;383,91625;371,249;406,1885;428,46075;412,9105;431,8815;635,57325;944,203;921,81125;797,8425;791,29975;918,68925;1065,16925;1099,9295;1077,65725;1029,99075;1084,14025;1068,2315;1163,62425;1192,31975;1106,4125;1233,6825;1271,80375;1182,7745;1208,28825;988,7475;1074,65475;972,95825;985,68525;1046,1385;864,77875;766,20425;810,74875;848,92975;925,15702;995,15552;1078,77915;1024,251855;709,53529;823,875545;1027,61906;1086,29052;1223,653303
Annex_I;Oceania;NZL;New Zealand;1.A.3.b_noRES;Road Transportation no resuspension;CO2;fossil;4489,00818;4665,6438;5248,02804;5361,73926;5595,71622;5826,2127;5843,05635;5923,54839;6004,04043;5914,77303;5876,25672;5926,63485;6010,64031;6138,02865;6444,14043;6475,14426;6721,39488;6914,75886;7196,67585;7381,2114;7415,30871;7515,61287;7884,97713;8145,72384;8590,40403;9209,83533;9405,52728;9766,37721;9926,45724;10142,13954;10301,02473;10433,30943;10992,78264;11376,35355;11676,83376;11787,55749;11994,17454;12300,71286;12369,44325;12189,19032;12222,91863;12164,9904;12231,20781;12411,49257;12496,36968;12962,59632;13318,78806;14255,31835;14475,55128;13995,87881;12948,71965;13573,68649;13554,64431;13646,59247;13796,18866
Annex_I;Oceania;NZL;New Zealand;1.A.3.c;Railways;CO2;fossil;20,99174;10,49587;;;;;;;2,428382;2,447302;4,766124;2,768942;2,517306;7,046961;7,017635;6,693458;6,693458;;;;78,9165;101,01312;126,2664;135,73638;152,311258;163,01782;159,86116;166,162948;159,849628;176,77296;243,06282;192,55626;160,98966;167,30298;173,6163;154,67634;154,67634;157,833;154,67634;160,98966;142,0497;138,89304;148,36302;145,20636;142,0497;148,36302;145,20636;110,4831;;;;;;;
Annex_I;Oceania;NZL;New Zealand;1.A.3.d;Water-borne Navigation;CO2;fossil;145,20636;142,0497;119,95308;44,19324;53,66322;50,50656;53,66322;56,81988;63,1332;135,73638;260,918036;200,893446;216,672902;181,942915;172,472935;178,744932;194,528232;195,71292;186,24294;246,21948;239,63778;236,34054;235,9188;230,30838;288,67464;301,30128;258,29658;163,23894;130,68828;198,10278;378,88866;330,41412;365,98086;375,732;336,16512;397,68804;318,89934;354,3255;285,58188;294,7707;251,766;288,17622;294,91128;370,60722;367,59114;435,56796;304,803;304,803;265,806849;333,986988;275,262591;203,071923;54,3948;46,94874211;50,54275529
Annex_I;Oceania;NZL;New Zealand;1.A.3.e;Other Transportation;CO2;fossil;148,3758;148,3758;181,3482;214,3206;214,3206;313,2378;319,83228;240,69852;197,8344;204,42888;184,64544;151,67304;125,29512;85,72824;125,29512;164,862;178,05096;204,42888;243,99576;197,8344;6,312809;6,312809;6,312809;6,312809;6,312809;6,414675;6,414675;6,406026;6,406026;6,33299;6,33299;6,33299;6,321458;6,296472;6,300316;6,296472;6,290706;6,276291;6,171542;1,467447;3,681591;3,221272;0,450709;;0,553536;0,453592;0,030752;;;;;;;;
Annex_I;Oceania;NZL;New Zealand;1.A.4;Residential and other sectors;CO2;fossil;2697,120014;2384,037639;2629,929989;2529,289073;2461,78868;2813,366788;2920,274048;2893,252843;2893,384987;2707,257692;2812,931922;2588,369038;2688,594641;2608,926729;2432,256207;2280,387061;2166,679614;2025,696471;1839,068953;1901,503102;2645,494358;2430,184375;2622,711175;2356,564391;2696,677842;2683,714048;2634,825769;2741,119254;2816,446865;2861,075068;2910,704025;2914,295855;2994,726906;3269,20673;3214,192611;3324,946683;3227,153912;3089,784352;2929,864027;2768,975164;2836,485347;2925,746936;3193,185471;3081,091876;3194,815308;3158,016685;3036,119932;3121,421279;2945,334908;3637,240473;3550,763057;3448,286054;3398,883582;3377,267693;3292,762238
Annex_I;Oceania;NZL;New Zealand;1.A.5;Non-Specified;CO2;fossil;175,91069;147,15599;133,62401;123,47553;37,21143;;;;;;;;;;;;;;;79,060058;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Annex_I;Oceania;NZL;New Zealand;1.B.1;Solid Fuels;CO2;fossil;183,4923089;108,9714878;123,1206005;122,3551834;117,4971908;72,0270502;36,40620052;91,99060715;131,5518078;217,2005871;122,0220707;132,6949599;98,93296863;100,1618602;59,6451866;78,24583793;68,84240399;37,08826804;32,06496911;7,648960473;9,750494298;63,4093858;58,37306575;76,45201702;103,4763737;92,79746216;85,23728406;116,5157504;96,03323239;87,11431215;93,20486291;82,88415487;88,95109465;62,74402557;74,28531785;67,92684295;58,48611673;73,73140821;72,17236114;38,39460834;51,76867398;13,58552825;13,78392561;28,83245616;10,7229998;17,44246554;7,627447287;7,670183764;8,72615229;110,6107741;98,58710506;95,89652791;87,86166587;38,30958253;45,08091387
Annex_I;Oceania;NZL;New Zealand;1.B.2;Oil and Natural Gas;CO2;fossil;7,638794945;5,55564063;5,976035412;6,379798702;33,10595481;62,28793572;63,0123697;18,49468044;73,09343742;60,25092824;175,3216355;135,2424136;122,2108386;89,03288569;59,98392338;542,0384384;988,4586922;839,2481353;910,9010914;925,6153181;1204,405026;1187,554142;1278,940655;1256,767505;1113,828412;1200,827745;1206,880657;837,4508985;83,33183488;81,24637195;92,18930654;90,11282455;99,93601512;96,96015963;100,1019275;95,94095202;85,04426316;132,1331251;202,6466768;215,9597803;191,3248458;196,9986377;338,0634259;245,6906598;236,2840348;342,4432197;274,9413207;286,8683618;412,5210993;189,6849375;130,5110212;105,9222624;91,07261426;80,74735501;85,28196565
Annex_I;Oceania;NZL;New Zealand;2.A.1;Cement production;CO2;fossil;409,526;412,323;458,1;546,96;580,53;567,1;537,462;495,95;440,496;421,12;408,24;435,666;453,761;447,64;490,508;520,389;546,845;543,84;495,625;460,728;435,84;425,292;464,225;476,064;483,7;525,7;496,74;518,256;475;516,48;515,85;519,48;535,19;519,2;475,08;563,2;534,24;380,6;376,8;393,6;328,9;332,4;291,84;259,2;267,3;236,4;378,693;151,4329913;186,8752575;408,610913;388,1803674;408,610913;408,610913;408,1499437;412,9517077
Annex_I;Oceania;NZL;New Zealand;2.A.2;Lime production;CO2;fossil;104,7;105,975;115,95;125,925;127,5;115,35;122,475;129,3;119,1;129,3;129,3;129,3;129,3;122,475;112,275;119,1;119,1;119,1;112,275;74,85;85,15425;97,88775;99,22875;96,08475;82,64175;86,25825;81,5415;99,45;99,45;122,25;114,75;15;15;15;15;15;18,65441063;18,42683841;19,23374015;19,58133786;20,04480148;17,8433493;21,78279005;22,24625367;23,66622731;22,5;22,5;22,5;22,5;22,5;22,5;22,5;22,5;22,5;22,5
Annex_I;Oceania;NZL;New Zealand;2.A.3;Glass Production;CO2;fossil;9,871594136;10,05446849;10,25974618;10,4680309;10,65201482;10,7930385;10,88347115;10,93171632;10,95454433;10,97667175;11,0161977;11,07980816;11,16263642;11,25764555;11,35293295;11,44072721;11,51742292;11,58830625;11,6648241;11,76290359;11,8929405;12,0610175;12,2609375;12,4758585;12,6819735;12,86271;13,010697;13,1324585;13,242145;13,3607845;13,503112;13,6738595;13,8667795;14,072471;14,2767625;14,4694095;14,64757;14,814569;14,973651;15,1302935;15,288476;15,4487305;15,609482;15,61066479;15,7719062;15,93481305;16,06408046;16,19439652;16,32576974;16,46879073;15,64535119;17,52319905;17,52319905;17,52319905;17,72935433
Annex_I;Oceania;NZL;New Zealand;2.A.4;Other Process Uses of Carbonates;CO2;fossil;;;;;;;;;;;;;;;;;;;;0,10742109;41,63936085;53,40034192;90,09839967;79,28801677;63,09344642;71,25863421;80,78408149;93,31697965;94,13982676;104,5792771;107,7528463;108,6992924;77,62056514;83,66807258;85,43816902;74,81347004;72,6337768;66,34492297;69,39188008;67,41051239;87,37314408;85,02735958;94,71853492;84,13261434;84,33268742;96,56017645;95,80492353;118,656348;124,4918479;132,9801845;98,77538995;110,6309982;110,6309982;110,6309982;111,9325393
Annex_I;Oceania;NZL;New Zealand;2.B;Chemical Industry;CO2;fossil;549,4;549,4;549,4;549,4;549,4;549,4;549,4;549,4;549,4;549,4;549,4;549,4;549,4;561,7497354;582,310081;576,2399638;617,2676505;588,289669;614,6962977;382,8659653;588,1966628;838,2603869;506,7740955;840,1703226;1235,282898;1884,335171;1865,449509;1374,501217;1708,039205;1838,143575;1843,705077;1641,321956;1758,09203;769,472548;858,4333995;279,3131777;395,8764128;429,1657144;616,1117004;794,1383732;792,7200386;822,2733585;1033,043697;1259,716368;1834,315708;1587,43637;1840,9997;1646,846373;1397,080708;1421,396581;1337,349371;1193,051741;1142,583118;1149,504928;957,8604637
Annex_I;Oceania;NZL;New Zealand;2.C;Metal Industry;CO2;fossil;;35,2;140,8;185,6;176;174,4;220,8;239,28;252,76;259,92;260,32;259,28;274;362,88;404,045;398,175;392,16;422,64;441,86652;469,023968;475,8903144;486,668986;452,93156;516,8660596;496,7534772;508,960176;524,8075226;564,1335;578,991928;597,83095;595,07426;595,466672;603,19683;611,69576;638,82264;641,011206;607,6723;637,45952;577,202942;502,4631;625,86128;648,53528;597,65728;591,444;592,55566;597,4119368;590,937474;604,947;609,3596;631,9788;595,213;597,5494;590,8958;519,6941517;446,8568526
Annex_I;Oceania;NZL;New Zealand;2.D;Non-Energy Products from Fuels and Solvent Use;CO2;fossil;167,6804135;156,6898184;157,9027398;165,1734994;151,3833791;142,9439412;149,7939731;153,4658445;158,1048097;147,6038953;152,7895529;161,4123586;158,6429797;145,6225019;147,6727046;148,2529362;135,6766876;140,764671;134,1928423;146,7458376;152,1652701;149,5152664;168,1285129;161,2187401;167,9037899;185,5196778;168,059778;161,5800212;167,2427684;172,969174;158,6065223;161,4755197;163,5000352;167,4678788;171,3875471;168,251214;168,2135402;172,9079716;189,224266;212,7701433;210,4989988;212,6838022;215,1184197;215,6019425;237,8561365;236,3653836;251,7331972;250,3347537;255,1386415;257,5417552;265,3327656;187,7078507;194,2124187;215,5883319;184,0202349
Annex_I;Oceania;NZL;New Zealand;3.C.2;Liming;CO2;fossil;58,45714287;58,45714287;58,45714287;58,45714287;34,57142858;22,62857143;56,57142859;69,14285716;66,00000002;66,62857145;34,9904762;40,43809525;46,72380953;53,21904763;37,92380953;38,76190477;35,61904763;56,8857143;29,96190477;32,68571429;97,21904764;121,5238096;191,0857143;205,5428572;223,9809524;224,1904762;182,2857143;216,6476191;188,5714286;81,71428572;166,3619048;190,8761905;180,8190476;197,5809524;175,3714286;144,3619048;164,4761905;78,57142859;177,2571429;199,152381;169,5047619;149,8095238;193,0761905;152,3238096;226,0761905;220,6285715;258,9714286;271,9619048;515,8476192;494,057143;508,304762;438,9523811;217,4857143;217,4857143;217,4857143
Annex_I;Oceania;NZL;New Zealand;3.C.3;Urea application;CO2;fossil;33,78570814;33,78570814;33,78570814;33,78570814;17,91428246;9,271426886;15,08571154;11,78571214;12,88571194;6,914284457;10,21428386;8,957141229;12,57142629;15,3999972;21,21428186;23,57142429;23,57142429;36,14285057;18,54285377;20,11428206;29,85713743;53,42856171;64,8999882;70,55713003;91,2999834;138,5999748;127,2856911;122,0999778;159,499971;235,7142429;274,8428072;319,6285133;402,2856411;441,7284911;488,2427684;399,2999274;382,6427876;467,9713435;390,1856433;433,7142069;489,6570538;499,7141949;496,5713383;486,8284829;487,9284827;549,9999;446,9142045;541,6713301;501,442766;534,2856171;487,9284827;461,6856303;492,9570532;483,2141979;473,6639013
Annex_I;Oceania;NZL;New Zealand;4.C;Incineration and Open Burning of Waste;CO2;fossil;64,22070579;66,56525725;69,11107657;71,73226011;74,23994485;76,4927685;78,22917928;79,67814613;80,95135653;82,22677995;83,64217027;85,17083808;86,86253286;88,66703584;90,49407303;92,2808284;94,1809125;96,05645737;98,00064557;100,149863;102,2168103;102,738938;102,8835694;105,2535052;95,17627135;95,10131343;92,63631268;98,45016076;104,0302052;108,915271;105,1302872;93,35591682;89,51503115;84,8008219;86,14363536;82,75735573;80,66944452;76,48775452;73,49162192;72,07121487;72,71994592;70,63145084;70,80431328;69,15691485;69,22659938;67,57669214;67,83117605;64,36177021;62,60906799;61,26399945;60,98110407;61,48585729;58,61744544;57,46858049;56,34467726
Non-Annex_I;Middle_East;OMN;Oman;1.A.1.a;Main Activity Electricity and Heat Production;CO2;fossil;12,83412;12,83412;25,66824;44,91942;86,63031;144,38385;250,26534;381,81507;520,56465;680,80146;922,7715;1196,073;1402,52574;1757,40459;1860,69309;1968,47037;3033,67854;3207,42429;3134,48907;3178,58001;3453,90243;3607,80693;4397,06091;4981,26798;5304,2973;5433,03627;5378,26515;5578,32102;6199,32213;6849,56616;7294,0314;8001,82482;8624,50527;9202,59558;10240,32666;8819,14935;9538,45623;10004,58957;10671,85224;11943,79413;12661,35582;13437,07101;15065,5083;14914,40754;15987,61113;16681,12158;16115,98965;16659,40677;16858,68262;15312,12092;15062,16704;16265,69311;15846,4471;16392,07444;17109,61988
Non-Annex_I;Middle_East;OMN;Oman;1.A.1.bc;Petroleum Refining - Manufacture of Solid Fuels and Other Energy Industries;CO2;fossil;;;;;;;;;;;;;71,99136;379,85976;470,52;482,96592;505,0872;425,89332;473,24736;516,16944;2289,60468;2268,98559;1650,48354;1518,21288;1795,78035;3044,01942;3470,2812;3844,19169;3718,41408;3925,80792;5994,54108;6428,23191;6370,02225;6207,39387;6228,2781;6456,27168;6856,90353;6634,54926;6584,59746;6771,75039;6554,14803;6936,72039;6331,42386;6859,95507;6856,03917;7251,19434;7705,39149;8440,557894;8457,395502;8982,404391;9640,964115;10604,21332;11784,6754;12202,40274;12755,45005
Non-Annex_I;Middle_East;OMN;Oman;1.A.2;Manufacturing Industries and Construction;CO2;fossil;18,89532;18,89532;22,04454;28,34298;37,79064;47,2383;34,64142;37,79064;40,93986;40,93986;37,79064;37,9926;55,08384;54,98889;534,89634;775,14057;383,96289;480,70173;512,82015;567,99894;2160,04809;5775,95985;4657,7562;3230,07288;2427,75309;3173,86488;2772,45237;1579,15254;1155,91464;2880,9414;3298,74426;3929,42754;5050,77852;5038,041;4540,55082;4677,89055;10828,75431;12251,9835;8863,21032;8298,32055;8142,00057;9533,50548;10296,94896;10554,00582;12023,69514;12650,73762;13171,8921;13107,00859;12578,139;12558,51029;11447,01698;12340,9585;13256,84003;13701,56602;14275,20523
Non-Annex_I;Middle_East;OMN;Oman;1.A.3.a;Civil Aviation;CO2;fossil;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;66,9669;89,2892;79,7225;79,7225;79,7225;89,2892;73,3447;76,5336;96,228275;71,811025;98,281755;29,181295;50,92659;97,366555;107,3746475;109,7762505
Non-Annex_I;Middle_East;OMN;Oman;1.A.3.b_noRES;Road Transportation no resuspension;CO2;fossil;93,1392;93,1392;93,1392;114,87168;176,96448;251,47584;341,5104;608,50944;512,2656;589,8816;636,4512;686,12544;797,89248;918,97344;1092,83328;1232,54208;1307,05344;1248,06528;1288,4256;1359,83232;1682,94678;1803,61218;1950,36138;2078,8983;2110,56804;2191,49646;2272,52877;2415,96555;2494,101;2543,67135;2624,91144;2881,25805;2812,43652;3037,10133;3205,79079;3667,4592;4092,89877;6171,75813;7324,56282;7375,86312;8161,68489;9483,68643;10760,98839;11867,03982;12448,02306;13137,16131;12335,37666;12207,00544;12064,93159;11992,53803;10023,36522;10354,08367;13206,79426;13247,42965;12905,22156
Non-Annex_I;Middle_East;OMN;Oman;1.A.4;Residential and other sectors;CO2;fossil;;;;;;;;;;;;;;38,80019;53,72334;68,64649;86,55427;74,61575;80,58501;89,5389;104,46205;128,33909;113,41594;89,5389;122,36983;98,49279;98,49279;80,58501;101,47742;101,47742;59,6926;98,49279;143,26224;143,26224;122,36983;146,24687;164,48383;242,2488;723,78238;2011,95495;4708,56628;7157,36659;9482,62931;9793,35819;9795,37405;11278,99608;11657,75215;10775,62386;15212,0428;16517,09018;15582,88887;17230,7027;18110,13077;18743,63104;19586,2236
Non-Annex_I;Middle_East;OMN;Oman;1.A.5;Non-Specified;CO2;fossil;131,54973;131,54973;121,92414;102,67296;147,59238;279,14211;490,90509;282,35064;471,65391;577,5354;651,33159;587,16099;616,05576;744,97035;969,35319;1108,52208;914,63301;872,78865;1138,01658;1134,66141;471,45501;519,68394;587,53065;683,99685;744,68715;750,75561;941,26887;1489,64208;1609,02459;1186,92336;1147,18422;1676,64915;1671,95709;1657,58148;774,17859;1427,22201;2179,18281;1800,75978;1959,50079;2118,44244;2139,98499;2216,81892;2403,62886;2502,34077;2532,07587;2637,0762;2738,49657;2749,547328;2500,39512;2469,708339;2417,782557;2500,215126;2618,265054;2630,985955;2573,734406
Non-Annex_I;Middle_East;OMN;Oman;1.B.2;Oil and Natural Gas;CO2;fossil;7061,594876;7061,594876;7059,648856;7062,246652;7272,194276;25103,66806;27637,03552;27391,84484;22176,52076;19504,04468;10612,91695;11887,06079;9600,188528;10384,84698;7203,807126;3853,131023;5075,619189;4673,751973;5609,666848;5291,348949;6196,863051;5756,97927;7133,211637;8056,777388;6953,497546;5398,413588;5403,961972;6391,142522;6237,12293;7159,258109;5326,975522;4827,03183;4996,744406;5924,236966;5513,056381;5019,903568;4337,959054;3881,194812;3906,819619;3645,102281;3308,058903;3314,261535;4374,889694;4857,007594;5326,82481;5019,174612;5006,683162;5348,179338;4944,812426;5406,946051;5177,371421;5096,906306;4326,478947;3964,163241;4237,018409
Non-Annex_I;Middle_East;OMN;Oman;2.A.1;Cement production;CO2;fossil;;;;;;;;;;;;;;;;;;;;;;;;;;;563,22;553,14;573,23;516,06;514,6;572,66;717,4;892,5;1070;1159,39;1512,59;1641,24;1787,52;1756;1975,5;2090;2604,7;2296,8;2009,4;2120;2507,088;2149,894196;2370,346676;2457,865665;2805,17277;2894,225874;3116,858633;3113,342387;3149,969945
Non-Annex_I;Middle_East;OMN;Oman;2.A.2;Lime production;CO2;fossil;28,125;28,425;31,125;33,825;34,2;30,975;32,85;32,775;33,75;34,65;32,025;30,675;27,45;27,225;28,35;27,3;26,775;27,225;28,95;30;30;30;30;30;30;30;30;30;30;24,75;25,5;37,5;33,375;45,45;46,575;46,575;46,575;52,5;52,5;50,68464237;53,85599645;56,27180099;59,66507701;60,93454673;64,82398588;60;60;67,5;67,5;67,5;67,5;67,5;67,5;67,5;67,5
Non-Annex_I;Middle_East;OMN;Oman;2.A.3;Glass Production;CO2;fossil;0,0361925;0,03744855;0,03881895;0,04034945;0,04209735;0,0441022;0,04637195;0,0488903;0,05164;0,054593;0,057719;0,0610275;0,0645005;0,068046;0,0715465;0,074921;0,0780745;0,0810285;0,0839545;0,087098;0,090608;0,0946175;0,0989955;0,103313;0,106977;0,109593;0,1109885;0,11138;0,111246;0,111274;0,11197;0,1136275;0,11616;0,1192535;0,1224095;0,1253445;0,127669;0,1296875;0,132614;0,1381035;0,1471875;0,1605;0,1772595;0,175016561;0,195769036;0,218982224;0,233341168;0,248641648;0,264945399;0,282931166;0,319322675;0,357649677;0,357649677;0,357649677;0,36185732
Non-Annex_I;Middle_East;OMN;Oman;2.A.4;Other Process Uses of Carbonates;CO2;fossil;;;;;;;;;;;;;;;;;;;;0,00905862;0,044772413;0,080486207;0,1162;0,01928588;0,01408676;0,01752047;0,02095418;0,10569054;0,281786245;0,51187013;0,661075246;0,805158847;0,431060583;2,761061234;5,091061885;3,291225698;3,651786552;5,304978615;5,777327673;4,9731691;4,70977275;9,550924125;10,58574198;10,24851008;12,82020449;16,62936084;16,92652491;17,64369803;18,30794537;19,06721152;21,51969706;24,10261875;24,10261875;24,10261875;24,38617897
Non-Annex_I;Middle_East;OMN;Oman;2.B;Chemical Industry;CO2;fossil;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1581;2550;2854;2722,8603;2453,727089;3065,987185;4784,219853;5343,824515;6225,688519;7247,489086;7741,685894;8562,549833;9274,21453;8550,066519;8846,690723;9208,929172;9609,914839;9956,355574;10798,10658;10923,44121
Non-Annex_I;Middle_East;OMN;Oman;2.C;Metal Industry;CO2;fossil;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;78,4;561,6;587,2;596,8;576;567,2252;584,3124;605,75;621,20252;407,9831622;612,0844;630,28192;637,29596;636,5744;636,3344;681,9671516;730,9107601
